tipo,id,campo,antes,depois,motivo
normalizacao_valor,br_antt_way153_p2_itumbiara,eixos_3_brl,44.7,44.70,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_way153_p2_itumbiara,eixos_4_brl,59.6,59.60,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_way153_p2_itumbiara,eixos_5_brl,74.5,74.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_way153_p2_itumbiara,eixos_6_brl,89.4,89.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_way153_p2_itumbiara,eixos_7_brl,104.3,104.30,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_way153_p2_itumbiara,eixos_8_brl,119.2,119.20,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_way153_p2_itumbiara,eixos_9_brl,134.1,134.10,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_081_ecovias_araguaia_campinorte,valor_base_categoria1_brl,14.3,14.30,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_081_ecovias_araguaia_campinorte,valor_original_categoria1_brl,14.3,14.30,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_081_ecovias_araguaia_campinorte,eixos_2_brl,28.6,28.60,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_081_ecovias_araguaia_campinorte,eixos_3_brl,42.9,42.90,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_081_ecovias_araguaia_campinorte,eixos_4_brl,57.2,57.20,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_081_ecovias_araguaia_campinorte,eixos_5_brl,71.5,71.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_081_ecovias_araguaia_campinorte,eixos_6_brl,85.8,85.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_081_ecovias_araguaia_campinorte,eixos_7_brl,100.1,100.10,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_081_ecovias_araguaia_campinorte,eixos_8_brl,114.4,114.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_081_ecovias_araguaia_campinorte,eixos_9_brl,128.7,128.70,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_084_ecovias_cerrado_paranaiguara,valor_base_categoria1_brl,5.9,5.90,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_084_ecovias_cerrado_paranaiguara,valor_original_categoria1_brl,5.9,5.90,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_084_ecovias_cerrado_paranaiguara,eixos_2_brl,11.8,11.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_084_ecovias_cerrado_paranaiguara,eixos_3_brl,17.7,17.70,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_084_ecovias_cerrado_paranaiguara,eixos_4_brl,23.6,23.60,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_084_ecovias_cerrado_paranaiguara,eixos_5_brl,29.5,29.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_084_ecovias_cerrado_paranaiguara,eixos_6_brl,35.4,35.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_084_ecovias_cerrado_paranaiguara,eixos_7_brl,41.3,41.30,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_084_ecovias_cerrado_paranaiguara,eixos_8_brl,47.2,47.20,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_084_ecovias_cerrado_paranaiguara,eixos_9_brl,53.1,53.10,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_082_ecovias_cerrado_cachoeira_alta,valor_base_categoria1_brl,5.9,5.90,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_082_ecovias_cerrado_cachoeira_alta,valor_original_categoria1_brl,5.9,5.90,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_082_ecovias_cerrado_cachoeira_alta,eixos_2_brl,11.8,11.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_082_ecovias_cerrado_cachoeira_alta,eixos_3_brl,17.7,17.70,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_082_ecovias_cerrado_cachoeira_alta,eixos_4_brl,23.6,23.60,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_082_ecovias_cerrado_cachoeira_alta,eixos_5_brl,29.5,29.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_082_ecovias_cerrado_cachoeira_alta,eixos_6_brl,35.4,35.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_082_ecovias_cerrado_cachoeira_alta,eixos_7_brl,41.3,41.30,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_082_ecovias_cerrado_cachoeira_alta,eixos_8_brl,47.2,47.20,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_082_ecovias_cerrado_cachoeira_alta,eixos_9_brl,53.1,53.10,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_079_ecovias_araguaia_hidrolina,valor_base_categoria1_brl,14.3,14.30,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_079_ecovias_araguaia_hidrolina,valor_original_categoria1_brl,14.3,14.30,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_079_ecovias_araguaia_hidrolina,eixos_2_brl,28.6,28.60,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_079_ecovias_araguaia_hidrolina,eixos_3_brl,42.9,42.90,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_079_ecovias_araguaia_hidrolina,eixos_4_brl,57.2,57.20,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_079_ecovias_araguaia_hidrolina,eixos_5_brl,71.5,71.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_079_ecovias_araguaia_hidrolina,eixos_6_brl,85.8,85.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_079_ecovias_araguaia_hidrolina,eixos_7_brl,100.1,100.10,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_079_ecovias_araguaia_hidrolina,eixos_8_brl,114.4,114.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_079_ecovias_araguaia_hidrolina,eixos_9_brl,128.7,128.70,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_083_ecovias_cerrado_jatai,valor_base_categoria1_brl,5.9,5.90,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_083_ecovias_cerrado_jatai,valor_original_categoria1_brl,5.9,5.90,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_083_ecovias_cerrado_jatai,eixos_2_brl,11.8,11.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_083_ecovias_cerrado_jatai,eixos_3_brl,17.7,17.70,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_083_ecovias_cerrado_jatai,eixos_4_brl,23.6,23.60,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_083_ecovias_cerrado_jatai,eixos_5_brl,29.5,29.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_083_ecovias_cerrado_jatai,eixos_6_brl,35.4,35.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_083_ecovias_cerrado_jatai,eixos_7_brl,41.3,41.30,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_083_ecovias_cerrado_jatai,eixos_8_brl,47.2,47.20,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_083_ecovias_cerrado_jatai,eixos_9_brl,53.1,53.10,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_080_ecovias_araguaia_jaragua,valor_base_categoria1_brl,15.6,15.60,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_080_ecovias_araguaia_jaragua,valor_original_categoria1_brl,15.6,15.60,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_080_ecovias_araguaia_jaragua,eixos_2_brl,31.2,31.20,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_080_ecovias_araguaia_jaragua,eixos_3_brl,46.8,46.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_080_ecovias_araguaia_jaragua,eixos_4_brl,62.4,62.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_080_ecovias_araguaia_jaragua,eixos_5_brl,78.0,78.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_080_ecovias_araguaia_jaragua,eixos_6_brl,93.6,93.60,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_080_ecovias_araguaia_jaragua,eixos_7_brl,109.2,109.20,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_080_ecovias_araguaia_jaragua,eixos_8_brl,124.8,124.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_080_ecovias_araguaia_jaragua,eixos_9_brl,140.4,140.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_076_ecovias_araguaia_santa_rita_novo_destino,valor_base_categoria1_brl,14.3,14.30,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_076_ecovias_araguaia_santa_rita_novo_destino,valor_original_categoria1_brl,14.3,14.30,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_076_ecovias_araguaia_santa_rita_novo_destino,eixos_2_brl,28.6,28.60,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_076_ecovias_araguaia_santa_rita_novo_destino,eixos_3_brl,42.9,42.90,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_076_ecovias_araguaia_santa_rita_novo_destino,eixos_4_brl,57.2,57.20,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_076_ecovias_araguaia_santa_rita_novo_destino,eixos_5_brl,71.5,71.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_076_ecovias_araguaia_santa_rita_novo_destino,eixos_6_brl,85.8,85.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_076_ecovias_araguaia_santa_rita_novo_destino,eixos_7_brl,100.1,100.10,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_076_ecovias_araguaia_santa_rita_novo_destino,eixos_8_brl,114.4,114.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_076_ecovias_araguaia_santa_rita_novo_destino,eixos_9_brl,128.7,128.70,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_077_ecovias_araguaia_corumba_goias,valor_base_categoria1_brl,14.3,14.30,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_077_ecovias_araguaia_corumba_goias,valor_original_categoria1_brl,14.3,14.30,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_077_ecovias_araguaia_corumba_goias,eixos_2_brl,28.6,28.60,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_077_ecovias_araguaia_corumba_goias,eixos_3_brl,42.9,42.90,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_077_ecovias_araguaia_corumba_goias,eixos_4_brl,57.2,57.20,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
